label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20
FORWARD,0.641713619,0.97075212,6.12E-07,0.555931568,0.949938297,-0.025667921,0.472111464,0.891384959,-0.040933371,0.406197667,0.861705244,-0.058207106,0.354759037,0.855968297,-0.074789494,0.523477972,0.720144153,-0.01770214,0.513247132,0.608510911,-0.043274123,0.506119907,0.543279648,-0.061726455,0.498405933,0.480145246,-0.07458815,0.570682168,0.709380686,-0.025860406,0.560903132,0.586494982,-0.054929543,0.548012495,0.517550826,-0.073477052,0.533923984,0.445040882,-0.084114492,0.619483113,0.730923176,-0.037905194,0.608790219,0.689303756,-0.080792435,0.597780168,0.789077818,-0.085889205,0.589094937,0.857289672,-0.077676795,0.662343144,0.777685165,-0.051454786,0.655731082,0.743336737,-0.082413636,0.637999892,0.806707144,-0.080072537,0.623753786,0.858077824,-0.071643345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.635249436,0.965212524,6.18E-07,0.549627781,0.944835544,-0.022495395,0.467060715,0.886650085,-0.036831923,0.402828515,0.858914256,-0.05376805,0.352209508,0.856167376,-0.070131153,0.515445113,0.715815663,-0.014188164,0.504770696,0.606786013,-0.038954202,0.498191714,0.541886866,-0.057304844,0.490978241,0.479286313,-0.070146576,0.561547339,0.704506576,-0.024151178,0.549022496,0.58107388,-0.051351849,0.535404444,0.512323976,-0.070000552,0.52035439,0.438913852,-0.080864169,0.610752821,0.724021196,-0.037652832,0.597004354,0.685611844,-0.07727731,0.586394191,0.782015502,-0.081503138,0.577689826,0.846700847,-0.073615491,0.653971016,0.769415259,-0.052612059,0.643383622,0.739093006,-0.080252148,0.626187503,0.801192164,-0.076224238,0.613146067,0.84945339,-0.067184612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.6295771,0.962411284,6.24E-07,0.54320699,0.943873763,-0.024001291,0.459554762,0.885267556,-0.038151797,0.394281328,0.855842412,-0.054544292,0.343809545,0.851921618,-0.07043194,0.509531438,0.713000834,-0.014536738,0.498648673,0.603797734,-0.038908586,0.492780536,0.537646234,-0.057339728,0.486610383,0.473735124,-0.070454642,0.5562222,0.702017248,-0.023647023,0.543145478,0.578824759,-0.050537199,0.529995978,0.510825992,-0.069368824,0.516080797,0.438296467,-0.080582209,0.605454266,0.72224617,-0.036446415,0.591335714,0.682070196,-0.07649181,0.579416752,0.778527319,-0.081198305,0.569903612,0.843528688,-0.073726557,0.648736119,0.768260419,-0.050790988,0.638066888,0.735187829,-0.079311714,0.620467007,0.798842967,-0.075608052,0.607223272,0.849329233,-0.066762753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.627108216,0.961000681,6.27E-07,0.53937304,0.945285499,-0.024488123,0.455301255,0.887691259,-0.03829097,0.389010876,0.8579669,-0.054320853,0.338317454,0.854407728,-0.069711477,0.503749669,0.715098381,-0.012986672,0.492583096,0.605838776,-0.036890659,0.486584514,0.53949821,-0.055234659,0.480236501,0.47449854,-0.068447374,0.54981792,0.702212632,-0.021370351,0.537514687,0.580372155,-0.048223108,0.523655176,0.512181938,-0.06722527,0.508726418,0.438710064,-0.078621447,0.598371983,0.720526695,-0.033623945,0.583293259,0.682899356,-0.073633872,0.571758926,0.779254735,-0.078658283,0.563236535,0.843498528,-0.071351856,0.641510129,0.764120758,-0.047489777,0.629332662,0.733830869,-0.075769462,0.61240375,0.797262132,-0.072516188,0.600601315,0.846691787,-0.064052321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.614492416,0.961437404,6.42E-07,0.528391182,0.944177926,-0.024667561,0.44554472,0.884292126,-0.038535181,0.379095376,0.852223694,-0.0545578,0.328432262,0.847693145,-0.069850437,0.493860871,0.717653871,-0.013599786,0.481367886,0.607482851,-0.037834737,0.474667579,0.540254712,-0.055874825,0.467187226,0.475390375,-0.068629228,0.538921893,0.704939187,-0.021801651,0.524547279,0.579656065,-0.048967671,0.510174036,0.508872569,-0.067673616,0.495301127,0.436147749,-0.07844092,0.586991966,0.722784936,-0.033792302,0.570570886,0.683959007,-0.073892109,0.559951127,0.779564142,-0.07855773,0.552684486,0.845291257,-0.070612289,0.630567908,0.765081167,-0.047341548,0.617554307,0.73167932,-0.075635128,0.600984275,0.793815494,-0.072169229,0.589244962,0.84449929,-0.063314535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.61302346,0.958847582,6.56E-07,0.525967777,0.941211998,-0.025799278,0.442101955,0.882795393,-0.040346872,0.374394059,0.851537049,-0.056921888,0.323298216,0.845898449,-0.072619691,0.490055084,0.718026102,-0.014797701,0.476883233,0.606868625,-0.03990455,0.470260024,0.538892746,-0.058524657,0.463246703,0.472862691,-0.071604423,0.534984767,0.705309033,-0.022621367,0.519237041,0.578648746,-0.050530851,0.504741311,0.507962346,-0.069373988,0.490709364,0.433205396,-0.080195598,0.583051801,0.723025501,-0.034387879,0.565422654,0.682153285,-0.075260423,0.553928435,0.779655933,-0.079321362,0.547260046,0.845085979,-0.070776962,0.626629829,0.765643001,-0.047886655,0.61309886,0.729572356,-0.076685071,0.595684171,0.792249084,-0.072924934,0.584179819,0.843163311,-0.063732877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.599900126,0.959054172,6.52E-07,0.514792621,0.945218682,-0.025435144,0.431345642,0.887013853,-0.040275969,0.364323825,0.856767774,-0.057476547,0.312718958,0.850068033,-0.073809318,0.47919327,0.717760146,-0.013038012,0.464169055,0.606909454,-0.038538314,0.456559896,0.539166808,-0.057524458,0.44888711,0.47513181,-0.070649989,0.522719264,0.707825065,-0.021541772,0.504621923,0.581476688,-0.050174959,0.489293754,0.51331079,-0.068881325,0.474865079,0.440798104,-0.078968428,0.569949269,0.72582376,-0.034111708,0.548541784,0.681856275,-0.075353533,0.539891303,0.781939089,-0.077704705,0.536346138,0.84688735,-0.067603849,0.613363624,0.767850876,-0.048493024,0.595448852,0.732491314,-0.077330545,0.578564167,0.79804343,-0.072224073,0.568475246,0.847653747,-0.061765276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.598006487,0.953285813,6.18E-07,0.510882497,0.942204356,-0.024852877,0.425888121,0.884400785,-0.038774382,0.358215719,0.853456259,-0.055225514,0.306464642,0.847727597,-0.070841834,0.474220097,0.713868797,-0.011516202,0.45856443,0.606303275,-0.036450326,0.450149715,0.540053844,-0.055490259,0.442065179,0.475941896,-0.068999253,0.516737759,0.703040183,-0.020231377,0.498138398,0.579171956,-0.048268203,0.482304901,0.512218118,-0.067166351,0.468340367,0.438819498,-0.077760667,0.563291252,0.721012712,-0.033041146,0.541391134,0.676921487,-0.073729001,0.530753314,0.776039422,-0.076667175,0.526688039,0.83963269,-0.067359202,0.606210172,0.763860106,-0.047709867,0.587136149,0.727394998,-0.076378696,0.569872856,0.794259846,-0.071756549,0.561009943,0.845115006,-0.061843298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.587126017,0.95446521,6.75E-07,0.501788676,0.94083184,-0.027183807,0.41825825,0.882757425,-0.042443041,0.35032469,0.853062212,-0.059716072,0.298361897,0.845947504,-0.075933278,0.466271549,0.717415214,-0.014583958,0.450478315,0.606009305,-0.04152289,0.442401648,0.536004603,-0.061845127,0.435182452,0.469496548,-0.075867511,0.508718014,0.706775129,-0.022563165,0.489952087,0.577953279,-0.051910311,0.473761797,0.508412957,-0.071298301,0.460455805,0.434815466,-0.081989713,0.555323124,0.724631786,-0.034771666,0.533696175,0.675558567,-0.076118626,0.522546589,0.775690556,-0.077906042,0.519160688,0.841037691,-0.067500398,0.598056078,0.767362952,-0.049120221,0.579631746,0.727606595,-0.078078993,0.561136484,0.793557823,-0.072604269,0.55145824,0.844866097,-0.061835937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.57473892,0.950257659,7.02E-07,0.490402043,0.936780691,-0.02634141,0.40715459,0.877692223,-0.041734722,0.34012714,0.850775599,-0.059380531,0.288531482,0.844426751,-0.076072603,0.452039629,0.715889454,-0.015425957,0.437984556,0.601998806,-0.042701136,0.43086797,0.531869471,-0.063061856,0.423745692,0.466276348,-0.077000625,0.494859725,0.7040537,-0.024186954,0.476533443,0.57518214,-0.054516204,0.459544808,0.504115582,-0.074816942,0.444489449,0.432429254,-0.08598651,0.541785896,0.721041858,-0.036922615,0.51971364,0.674306095,-0.078636833,0.508005798,0.772666216,-0.081410423,0.503029466,0.839563549,-0.071751505,0.584302902,0.763034523,-0.05166753,0.565933108,0.725309372,-0.080959946,0.547441363,0.78872788,-0.076287948,0.537079632,0.839765191,-0.066120736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.561091065,0.945284367,6.87E-07,0.475719184,0.932477534,-0.023522634,0.392252296,0.873771012,-0.038051829,0.325697422,0.845897555,-0.055261545,0.275036633,0.840539813,-0.071410745,0.431955427,0.718544066,-0.012873414,0.413568258,0.612621009,-0.039136957,0.404885918,0.549166799,-0.058820449,0.397283316,0.48602736,-0.072542779,0.4742544,0.701759577,-0.022971898,0.455460608,0.575674176,-0.052829992,0.438461721,0.504697323,-0.073704742,0.423819423,0.431894392,-0.085672803,0.521369815,0.715155363,-0.036784008,0.497674108,0.676393628,-0.07878492,0.486356735,0.778550148,-0.082593605,0.482554585,0.847714424,-0.073905557,0.563929677,0.754762232,-0.05225667,0.544251621,0.721149147,-0.081431881,0.524433374,0.784968317,-0.077514462,0.513513803,0.836256027,-0.068357244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.545955598,0.938200414,6.53E-07,0.459166795,0.925233841,-0.022870049,0.376450062,0.867374241,-0.038156394,0.312237024,0.84039253,-0.05626284,0.261281282,0.833556414,-0.073512912,0.42056331,0.701800823,-0.015668659,0.403520167,0.59279418,-0.042188231,0.393842041,0.526116729,-0.061567347,0.384734452,0.464514673,-0.074583799,0.462547749,0.690469742,-0.026111497,0.446212322,0.56350708,-0.055520523,0.426637769,0.49780336,-0.074148215,0.409343928,0.43117106,-0.083960161,0.508577585,0.708561778,-0.040094234,0.481448472,0.66851306,-0.080955043,0.469835132,0.770123303,-0.08229962,0.4678213,0.837544799,-0.071512915,0.549840689,0.75324136,-0.0558539,0.526815057,0.717061877,-0.08410193,0.506425798,0.781078696,-0.078237295,0.497697473,0.832739532,-0.067017727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.53218466,0.932448983,6.31E-07,0.447071105,0.918986738,-0.021551503,0.365019202,0.860160828,-0.036788508,0.30144462,0.834796488,-0.054872952,0.250428617,0.827329636,-0.072256796,0.411325365,0.695180655,-0.015732285,0.393791407,0.585700989,-0.040696803,0.383691221,0.520149469,-0.059114438,0.374112636,0.459766835,-0.071431965,0.452565461,0.685336947,-0.026058869,0.435615122,0.559362471,-0.053993143,0.414920807,0.493885547,-0.071736917,0.396649212,0.42910701,-0.081157632,0.497068048,0.702730894,-0.039607413,0.467239827,0.667111516,-0.07814464,0.454771399,0.76703006,-0.079240233,0.452223837,0.833784521,-0.06901335,0.537300169,0.74454999,-0.054795567,0.510738671,0.706968248,-0.080225088,0.490644634,0.771951437,-0.073108137,0.481938303,0.824898183,-0.061685346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.525206268,0.926769853,6.49E-07,0.441123247,0.915297151,-0.021471027,0.359599352,0.859618425,-0.036997139,0.296193182,0.83546263,-0.055387404,0.245677337,0.827339649,-0.072929494,0.406238109,0.692083299,-0.0158531,0.386968702,0.583725333,-0.040534288,0.376223236,0.518174887,-0.058843601,0.366775453,0.458211929,-0.07107006,0.446384132,0.68347764,-0.02619322,0.426303387,0.557306647,-0.054287836,0.404566646,0.489884108,-0.072453491,0.385757148,0.423553467,-0.082089879,0.489651233,0.701037526,-0.039651606,0.457520783,0.666258514,-0.078122593,0.445287943,0.763925493,-0.079682283,0.443212748,0.828478217,-0.069837414,0.52892375,0.742537498,-0.054768901,0.501848519,0.7041623,-0.080732994,0.481444687,0.7683146,-0.074311696,0.472065061,0.821276367,-0.063318484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.513332427,0.926318288,6.34E-07,0.429429948,0.914420009,-0.021047641,0.34894073,0.861134231,-0.036441106,0.285448372,0.834836602,-0.054579929,0.235076129,0.825446606,-0.071877509,0.398384184,0.69716543,-0.015355065,0.37774241,0.588610172,-0.038174279,0.365786046,0.523318172,-0.055072132,0.355118126,0.463192195,-0.066622019,0.437303603,0.686834455,-0.024337184,0.416937619,0.560619354,-0.050158978,0.393745035,0.492293209,-0.066643484,0.374133617,0.426800787,-0.075710103,0.478326946,0.701416373,-0.036394387,0.443003982,0.660737514,-0.072363116,0.430463523,0.757944226,-0.07313174,0.429154098,0.824789107,-0.063440755,0.517048061,0.737324536,-0.050134189,0.489909917,0.699840009,-0.074911937,0.470185429,0.761591613,-0.069342531,0.461019665,0.81342113,-0.059368007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.510050774,0.923583984,6.33E-07,0.425570279,0.910642266,-0.02108074,0.344576955,0.857709289,-0.036521163,0.280121267,0.832595348,-0.054805927,0.229506582,0.823908329,-0.072268046,0.392750174,0.693873167,-0.014770012,0.373442918,0.586328149,-0.038114283,0.361809105,0.522566795,-0.055408139,0.350943565,0.463136882,-0.067435741,0.43165338,0.684044361,-0.024192294,0.411850661,0.560059547,-0.051090937,0.389588743,0.49200964,-0.068910651,0.369883597,0.426227957,-0.078963846,0.473190844,0.699510157,-0.036745973,0.438821942,0.659772635,-0.074127696,0.425049335,0.754250944,-0.076912999,0.421878487,0.819495916,-0.06861721,0.512257695,0.737059534,-0.050846968,0.484645903,0.701621771,-0.076928362,0.46421814,0.763548255,-0.072905101,0.454641551,0.815295339,-0.064048275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.502092898,0.923648417,6.32E-07,0.4165335,0.909558654,-0.020867141,0.336559713,0.858453691,-0.036507942,0.271930218,0.831309021,-0.055031799,0.221199006,0.821668744,-0.072670862,0.384156883,0.696428835,-0.014037089,0.363989681,0.588318706,-0.037688829,0.351757586,0.524407506,-0.055620052,0.34079802,0.463767886,-0.068135723,0.422515213,0.687548518,-0.023268785,0.402050793,0.565503955,-0.050414607,0.37941137,0.497756064,-0.068254992,0.360412389,0.430046737,-0.078588627,0.46326381,0.703040183,-0.035659816,0.429536998,0.660383582,-0.072648995,0.415816188,0.756696522,-0.074013598,0.413414925,0.823858738,-0.064948536,0.501470625,0.740199089,-0.049734786,0.474789411,0.700233757,-0.07525707,0.454342484,0.762322664,-0.070192434,0.444606811,0.815407693,-0.060710218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.494956136,0.920758605,5.98E-07,0.408473313,0.907566428,-0.019513939,0.328123808,0.855425835,-0.034516845,0.264508486,0.831115842,-0.052710116,0.214740604,0.822597682,-0.070053555,0.377319753,0.691993117,-0.01405776,0.355079323,0.586277246,-0.037018009,0.342389524,0.52311182,-0.054301169,0.331082463,0.46390447,-0.066483885,0.415576756,0.682828784,-0.024042055,0.39408195,0.56071943,-0.0504659,0.370615363,0.495649338,-0.067622244,0.351384729,0.429813296,-0.077541523,0.456475496,0.698928058,-0.036934324,0.419252425,0.658361018,-0.072477579,0.405632436,0.755027056,-0.072399721,0.404925853,0.819040895,-0.062690519,0.494575709,0.737857997,-0.051510535,0.464416862,0.697908044,-0.075808369,0.443567872,0.762268543,-0.069389023,0.435925663,0.815559864,-0.059050418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.48991555,0.918387353,6.06E-07,0.403951973,0.90709877,-0.019539993,0.322945952,0.853599727,-0.034297995,0.259460211,0.829125643,-0.052297894,0.209588766,0.819784403,-0.06945651,0.372594744,0.690308928,-0.013822244,0.351603776,0.585054755,-0.037045345,0.339085698,0.521091878,-0.05424878,0.32767427,0.461781025,-0.066179976,0.410580218,0.680313885,-0.023868822,0.38961798,0.557891607,-0.05016873,0.366659194,0.492203534,-0.06689775,0.347323537,0.426370472,-0.076173186,0.451680481,0.696034968,-0.036911208,0.413949966,0.661074817,-0.072565682,0.400591433,0.757031262,-0.072730593,0.399771929,0.819516897,-0.062816299,0.489660263,0.735612094,-0.051634923,0.458789468,0.701063931,-0.075634241,0.437519193,0.764158666,-0.069260761,0.429469228,0.814955056,-0.058848321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.484169066,0.917590618,6.13E-07,0.398916721,0.90389359,-0.021098377,0.318476498,0.848382771,-0.03673242,0.255269796,0.821260512,-0.055085897,0.204768777,0.811142564,-0.072583325,0.368422747,0.688514709,-0.016639862,0.349072039,0.58235395,-0.0407492,0.337616265,0.518643737,-0.058438137,0.327069253,0.459379882,-0.07060302,0.408213317,0.680045664,-0.025987433,0.388797462,0.558123708,-0.053802852,0.367018402,0.491554797,-0.071596682,0.347971261,0.426098198,-0.081476927,0.450104296,0.696548104,-0.038263001,0.413835168,0.664905965,-0.075958624,0.399699599,0.761153698,-0.077401847,0.396750927,0.8251127,-0.068037435,0.487808883,0.735544503,-0.052086338,0.457345754,0.702814102,-0.077645876,0.436229438,0.767905176,-0.071805052,0.427187651,0.820630252,-0.061590858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.486685157,0.924457312,6.96E-07,0.399570018,0.905526161,-0.02546322,0.3156524,0.851354003,-0.042329334,0.248278201,0.824364364,-0.061260734,0.196112573,0.816861331,-0.079275317,0.366630137,0.692865491,-0.017880736,0.354166269,0.580746412,-0.04474166,0.34715277,0.515246809,-0.064815231,0.339702964,0.453140438,-0.078845292,0.41100812,0.682778656,-0.026370065,0.397507161,0.562591076,-0.056028638,0.382605821,0.492459953,-0.076188363,0.367882341,0.421863109,-0.087967671,0.456944168,0.701337159,-0.038535085,0.434520066,0.67180562,-0.078065254,0.420582116,0.765076995,-0.081989743,0.412403613,0.828481913,-0.074379206,0.496462733,0.744634867,-0.052552812,0.477342784,0.726428509,-0.080337405,0.45867151,0.78751719,-0.076733135,0.447302163,0.834507585,-0.067993529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.474078536,0.927662969,6.82E-07,0.386341333,0.906901121,-0.025128696,0.302921712,0.849920213,-0.041213483,0.236436874,0.822955728,-0.05967224,0.184795484,0.814292133,-0.077196911,0.356550515,0.689084947,-0.014912188,0.346706897,0.579085469,-0.04115472,0.342001408,0.514587343,-0.061110735,0.336581469,0.451812297,-0.075116582,0.401567608,0.679172933,-0.023632882,0.390382737,0.559906483,-0.052173361,0.377478749,0.48984924,-0.072396398,0.363880754,0.418182135,-0.084523737,0.447569996,0.698437512,-0.036289748,0.426785886,0.672064185,-0.074915431,0.412023783,0.762503803,-0.079692997,0.402161986,0.82351023,-0.073070802,0.486485809,0.74264586,-0.050881032,0.469210476,0.724849999,-0.077367783,0.450636297,0.786602914,-0.073657684,0.438675016,0.834259331,-0.065376446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.459252477,0.915385246,6.63E-07,0.370379299,0.895382702,-0.024109747,0.285264194,0.836135805,-0.03856758,0.217685223,0.809531748,-0.055312615,0.165860429,0.802379191,-0.071135141,0.34054333,0.673090577,-0.011487765,0.332683921,0.564017236,-0.034505773,0.329402715,0.500709236,-0.052454472,0.325839311,0.438691467,-0.065385215,0.385910898,0.662052453,-0.019093161,0.376721412,0.546013474,-0.044269361,0.365680248,0.475342989,-0.063471228,0.353542566,0.403618842,-0.075525127,0.431369036,0.680237293,-0.030571625,0.410041183,0.663071275,-0.065746211,0.394109011,0.750999987,-0.071542852,0.383300185,0.810893178,-0.066609852,0.469349951,0.723431766,-0.043925043,0.449408472,0.715882182,-0.067613244,0.431240976,0.777648926,-0.06474033,0.419820487,0.823955774,-0.057879534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.443531901,0.909553766,6.98E-07,0.354929477,0.891579211,-0.023838662,0.27095142,0.837105334,-0.038908172,0.203132987,0.812158346,-0.056333136,0.151488438,0.807437479,-0.072839975,0.327203006,0.671479225,-0.012108278,0.321628302,0.560037255,-0.035324652,0.31867528,0.496119708,-0.053471122,0.314970583,0.434003711,-0.066621691,0.37219584,0.661787629,-0.020229843,0.363598734,0.543276668,-0.045999661,0.352521658,0.471318722,-0.065633051,0.340501785,0.398302794,-0.078033864,0.417012274,0.680314481,-0.032069445,0.396430612,0.660280704,-0.067732386,0.377915502,0.747567773,-0.073674098,0.36533916,0.807315767,-0.068874307,0.454114586,0.723260462,-0.045762498,0.437298387,0.710035563,-0.06991221,0.417694926,0.770153522,-0.067172527,0.404979289,0.816806912,-0.060416758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.423396617,0.913176537,7.05E-07,0.335480154,0.896504164,-0.024351317,0.253402352,0.842877865,-0.040520877,0.185758948,0.818719387,-0.059350733,0.134315044,0.812739015,-0.077142507,0.306230873,0.680804253,-0.013162457,0.297457755,0.570263326,-0.037949439,0.293826133,0.505664885,-0.056940727,0.290291011,0.443098307,-0.070426792,0.349277824,0.670837522,-0.021675803,0.339509159,0.548920691,-0.049938582,0.326923251,0.477465808,-0.070171349,0.314412296,0.40597555,-0.082345411,0.392825842,0.689487696,-0.034030579,0.370118588,0.661234379,-0.071779504,0.354094088,0.752123713,-0.076226726,0.344013572,0.812997639,-0.069554597,0.429627955,0.732042432,-0.048372369,0.40985027,0.711783648,-0.073327452,0.389404833,0.77211833,-0.069545202,0.375944436,0.818943322,-0.061568014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
